"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predict","profitMargin","buy","profit","actualProfit"
"1827",12365,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT1","C",97.15,5,3.1,2.5,195,152,"Good","rental (private)",51.40804,-0.295036,107,12,6,"kingston","Thames Water",53300,"Kingston upon Thames","rail",0,1,0,0.7320092,662000,492473.286498541,-0.256082648793745,0,-0.256082648793745,0
"1828",10252,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB4","D",87,4,3.6,1.2,236,75,"Average","owner-occupied",51.518388,-0.39132,94,30,4,"southall","Affinity Water",53000,"Hillingdon","rail",0,1,0,1.4031212,575000,427524.810608719,-0.256478590245706,0,-0.256478590245706,0
"1829",6968,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM8","C",139,6,4.3,2.8,176,113,"Average","rental (private)",51.556813,0.13801,146,14,5,"chadwell heath","Essex & Suffolk Water",40900,"Barking and Dagenham","rail",0,1,0,1.233479,567000,421513.770657247,-0.256589469740305,0,-0.256589469740305,0
"1830",10643,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE21","D",61,3,3.3,1.5,284,125,"Very Poor","owner-occupied",51.440203,-0.100629,98,50,3,"tulse hill","Thames Water",58200,"Southwark","rail",0,1,0,0.3865108,495000,367875.827619861,-0.256816509858867,0,-0.256816509858867,0
"1831",6923,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW11","C",60,3,1.9,1.9,161,161,"Good","rental (private)",51.581043,-0.19806,4,65,3,"golders green","Thames Water",58800,"Barnet","tube",1,0,0,0.5698238,539000,400548.704810616,-0.256866966956185,0,-0.256866966956185,0
"1832",12142,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR5","D",69,3,2.9,1.8,243,148,"Average","owner-occupied",51.411247,0.110605,79,38,6,"st mary cray","Thames Water",42300,"Bromley","rail",0,1,0,1.2104872,280000,207916.112348368,-0.257442455898686,0,-0.257442455898686,0
"1833",7933,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA15","C",87,4,3,0.9,194,60,"Good","owner-occupied",51.452984,0.093055,64,42,4,"falconwood","Thames Water",58700,"Bexley","rail",0,1,0,0.9637914,551000,409113.791756287,-0.257506730024887,0,-0.257506730024887,0
"1834",3859,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"NW2","D",88.43,6,4.9,4.8,304,298,"Poor","owner-occupied",51.562698,-0.198007,42,80,3,"cricklewood","Thames Water",50100,"Camden","rail",0,1,0,0.7804784,823000,610987.325259808,-0.257609568335591,0,-0.257609568335591,0
"1835",4765,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W5","D",61,3,2.7,2.1,234,181,"Average","rental (private)",51.510662,-0.303155,75,33,3,"ealing broadway","Thames Water",62800,"Ealing","tube",2,1,0,0.5294328,550000,408201.6837443,-0.257815120464909,0,-0.257815120464909,0
"1836",15366,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E17","C",117,6,3.4,1.8,165,86,"Average","owner-occupied",51.590429,-0.00241,136,30,4,"wood street","Thames Water",42100,"Waltham Forest","light_rail",0,0,1,0.3249922,704000,522364.856807943,-0.258004464761445,0,-0.258004464761445,0
"1837",3853,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE20","D",108,4,5.4,1.3,284,65,"Very Poor","owner-occupied",51.418879,-0.055533,19,43,4,"penge east","Thames Water",55200,"Bromley","rail",0,1,0,0.2274324,610000,452563.179042768,-0.258093149110216,0,-0.258093149110216,0
"1838",6321,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM1","D",72,3,3.1,0.9,244,67,"Average","owner-occupied",51.591881,0.175545,47,30,6,"romford","Essex & Suffolk Water",49800,"Havering","light_rail",0,1,1,1.4093352,458000,339101.566435651,-0.259603566734386,0,-0.259603566734386,0
"1839",14164,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM12","C",70.97,3,2.9,2.5,247,207,"Average","owner-occupied",51.557126,0.220541,36,27,6,"hornchurch","Essex & Suffolk Water",52100,"Havering","tube",1,0,0,0.1541072,344000,254579.811824525,-0.259942407486846,0,-0.259942407486846,0
"1840",10788,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR0","D",50,3,2.2,1.4,239,154,"Average","owner-occupied",51.384402,-0.092234,69,55,5,"east croydon","Thames Water",45400,"Croydon","light_rail",0,1,1,0.6934824,251000,185745.593438918,-0.259977715382797,0,-0.259977715382797,0
"1841",1023,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"E17","E",73.7,4,4.6,4.1,324,289,"Average","rental (private)",51.599632,-0.030293,66,14,3,"blackhorse road","Thames Water",44100,"Waltham Forest","tube",1,0,1,1.3074256,593000,438419.663837176,-0.260675103141355,0,-0.260675103141355,0
"1842",3891,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA8","D",107,6,4.5,2.5,237,129,"Average","owner-occupied",51.603576,-0.286163,70,65,5,"canons park","Affinity Water",51100,"Barnet","tube",1,0,0,0.8680958,763000,564033.304921967,-0.260768931950239,0,-0.260768931950239,0
"1843",7748,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N7","C",69,3,1.4,1.3,113,106,"Good","rental (private)",51.557895,-0.113286,31,29,2,"holloway road","Thames Water",41600,"Islington","tube",1,0,0,0.3834038,616000,454699.167901409,-0.26185200016005,0,-0.26185200016005,0
"1844",1592,NA,NA,"S","N","F",NA,NA,NA,"BARNES",NA,NA,"SW13","D",178,9,6,3.1,190,98,"Average","owner-occupied",51.474609,-0.242504,34,8,3,"barnes bridge","Thames Water",65600,"Richmond upon Thames","rail",0,1,0,0.5337826,2208000,1628386.61013454,-0.262506064250659,0,-0.262506064250659,0
"1845",10085,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM2","C",61,3,2.4,0.9,220,77,"Good","owner-occupied",51.353563,-0.199445,17,79,5,"belmont","SES Water",53300,"Sutton","rail",0,1,0,1.1831456,445000,328084.440932732,-0.262731593409591,0,-0.262731593409591,0
"1846",2397,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA15","E",53,2,5.3,2.3,601,264,"Good","owner-occupied",51.433723,0.100476,42,41,5,"sidcup","Thames Water",48100,"Bexley","rail",0,1,0,0.2435888,278000,204909.222157953,-0.262916467057723,0,-0.262916467057723,0
"1847",15196,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW3","C",44,2,1.5,1.5,198,203,"Average","owner-occupied",51.47139,-0.354703,197,21,4,"hounslow east","Thames Water",51600,"Hounslow","tube",1,0,0,0.2721732,240000,176874.103486174,-0.263024568807609,0,-0.263024568807609,0
"1848",14282,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE24","C",57,3,1.9,1.1,194,112,"Good","owner-occupied",51.442847,-0.106218,74,41,3,"tulse hill","Thames Water",55900,"Lambeth","rail",0,1,0,0.177099,5e+05,368259.079478173,-0.263481841043653,0,-0.263481841043653,0
"1849",12699,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM3","C",88,5,3,1.6,194,100,"Good","owner-occupied",51.601806,0.226375,86,45,6,"harold wood","Essex & Suffolk Water",36500,"Havering","rail",0,1,0,0.8289476,397000,292258.416224978,-0.263832704722977,0,-0.263832704722977,0
"1850",13453,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW18","D",59,3,2.7,1.4,260,137,"Good","owner-occupied",51.442634,-0.17672,58,20,3,"earlsfield","Thames Water",62700,"Wandsworth","rail",0,1,0,0.6661408,605000,445055.307456827,-0.264371392633344,0,-0.264371392633344,0
"1851",9248,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR2","D",113,5,4.7,1.7,219,77,"Average","owner-occupied",51.401459,-0.006759,9,63,4,"shortlands","Thames Water",60300,"Bromley","rail",0,1,0,0.7183384,629000,462131.594669362,-0.26529158240165,0,-0.26529158240165,0
"1852",14150,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W6","C",60,3,1.3,1.1,126,103,"Good","owner-occupied",51.498269,-0.244279,90,8,2,"stamford brook","Thames Water",54400,"Hammersmith and Fulham","tube",1,0,0,0.198848,602000,440931.47970662,-0.267555681550465,0,-0.267555681550465,0
"1853",1425,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE15","D",71,3,2.5,1.7,235,154,"Good","owner-occupied",51.464105,-0.07797,109,20,2,"east dulwich","Thames Water",56300,"Southwark","rail",0,1,0,0.4032886,696000,509672.170166829,-0.26771239918559,0,-0.26771239918559,0
"1854",13077,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM1","D",90,3,3.9,1,228,54,"Average","owner-occupied",51.36287,-0.185449,55,58,5,"sutton","SES Water",62800,"Sutton","rail",0,1,0,0.3809182,576000,421739.195578052,-0.267813896565882,0,-0.267813896565882,0
"1855",3791,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N22","D",67,4,2.8,1.2,239,95,"Average","owner-occupied",51.598949,-0.113477,114,36,3,"wood green","Thames Water",49400,"Haringey","tube",1,0,0,0.2398604,633000,463183.524450343,-0.268272473222208,0,-0.268272473222208,0
"1856",6812,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N1","C",73,3,2.2,2.1,171,164,"Average","owner-occupied",51.536081,-0.120086,73,25,1,"king's cross","Thames Water",50900,"Islington","tube",6,1,0,0.4648072,844000,617285.722008479,-0.268618812786162,0,-0.268618812786162,0
"1857",5234,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE18","C",49,3,2,0.7,228,79,"Average","rental (private)",51.485105,0.094137,66,37,4,"plumstead","Thames Water",43900,"Greenwich","rail",0,1,0,0.7202026,381000,277920.200218425,-0.270550655594684,0,-0.270550655594684,0
"1858",1439,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA6","C",56,3,2.3,2.2,232,217,"Average","owner-occupied",51.455691,0.147704,49,56,5,"bexleyheath","Thames Water",49900,"Bexley","rail",0,1,0,1.0855858,298000,217083.73883742,-0.271531077726777,0,-0.271531077726777,0
"1859",10768,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE23","D",54,4,2.4,1.1,232,110,"Average","owner-occupied",51.437811,-0.051866,85,47,3,"forest hill","Thames Water",53000,"Lewisham","light_rail",0,1,1,0.2417246,427000,311056.170499144,-0.271531216629639,0,-0.271531216629639,0
"1860",3028,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW4","D",79.81,4,3.6,3.3,235,212,"Very Poor","owner-occupied",51.456365,-0.141182,44,27,2,"clapham south","Thames Water",71500,"Lambeth","tube",1,0,0,0.459836,806000,586369.231056437,-0.272494750550327,0,-0.272494750550327,0
"1861",9298,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE20","D",61,3,3,1.1,277,105,"Very Poor","rental (private)",51.416564,-0.069426,153,63,3,"crystal palace","Thames Water",54200,"Bromley","light_rail",0,1,1,0.4020458,412000,299591.699756217,-0.272835680203357,0,-0.272835680203357,0
"1862",10363,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE19","D",74.94,5,3.6,3.2,251,220,"Good","owner-occupied",51.41495,-0.081787,40,109,3,"crystal palace","Thames Water",54100,"Croydon","light_rail",0,1,1,0.8165196,596000,432245.308853272,-0.274756193199208,0,-0.274756193199208,0
"1863",3233,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N5","C",54,3,1.9,1.5,188,143,"Average","owner-occupied",51.5502,-0.094508,20,35,2,"canonbury","Thames Water",49000,"Islington","light_rail",0,0,1,0.2429674,604000,437879.996997604,-0.275033117553635,0,-0.275033117553635,0
"1864",11984,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA2","C",73,4,1.9,1.9,146,146,"Average","rental (private)",51.561994,-0.374562,90,41,5,"northolt park","Affinity Water",52200,"Harrow","rail",0,1,0,0.8314332,594000,430475.382409808,-0.275293969007057,0,-0.275293969007057,0
"1865",1915,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR0","D",40,2,2,1.1,260,140,"Average","owner-occupied",51.385465,-0.099576,139,55,5,"west croydon","Thames Water",46000,"Croydon","light_rail",0,1,1,0.6064864,241000,174400.799682466,-0.276345229533335,0,-0.276345229533335,0
"1866",4922,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA14","C",59,4,1.7,0.4,165,31,"Average","owner-occupied",51.43071,0.084858,112,48,4,"new eltham","Thames Water",48100,"Bexley","rail",0,1,0,0.891709,301000,217591.467177465,-0.277104760207758,0,-0.277104760207758,0
"1867",1247,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE21","D",82,4,3.4,1.3,276,116,"Poor","owner-occupied",51.45005,-0.086822,62,30,2,"north dulwich","Thames Water",76600,"Southwark","rail",0,1,0,0.4617002,1131000,816693.300022998,-0.277901591491602,0,-0.277901591491602,0
"1868",6842,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE10","C",94,3,2.3,2.2,138,135,"Good","rental (private)",51.486821,-0.000604,94,7,3,"maze hill","Thames Water",58500,"Greenwich","rail",0,1,0,0.298272,746000,538537.660304224,-0.278099651066724,0,-0.278099651066724,0
"1869",4757,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE22","F",85,4,6.5,2.1,436,141,"Average","owner-occupied",51.45953,-0.074261,137,23,2,"east dulwich","Thames Water",67000,"Southwark","rail",0,1,0,0.4822064,1083000,780817.278222587,-0.279023750486992,0,-0.279023750486992,0
"1870",4083,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM1","C",50,3,1.7,1.3,194,151,"Average","owner-occupied",51.57813,0.193321,113,26,6,"romford","Essex & Suffolk Water",43400,"Havering","light_rail",0,1,1,0.5244616,245000,176396.971462489,-0.280012361377595,0,-0.280012361377595,0
"1871",14246,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E17","E",48.1,3,4.4,2.5,547,310,"Good","rental (private)",51.581079,-0.006212,153,29,4,"wood street","Thames Water",53700,"Waltham Forest","light_rail",0,0,1,0.6543342,395000,284341.844144816,-0.280147230013125,0,-0.280147230013125,0
"1872",2113,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW7","C",60,3,1.5,1.5,130,130,"Good","owner-occupied",51.606718,-0.233667,75,70,4,"mill hill broadway","Affinity Water",58700,"Barnet","rail",0,1,0,1.1489686,451000,324451.425876292,-0.280595508034829,0,-0.280595508034829,0
"1873",8052,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW3","C",57.31,2,2.4,2.4,257,257,"Average","rental (private)",51.542609,-0.158032,71,46,2,"chalk farm","Thames Water",54500,"Camden","tube",1,0,0,0.3660046,727000,522451.812312885,-0.281359267795206,0,-0.281359267795206,0
"1874",9967,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA7","D",106.54,5,4.6,4.4,224,215,"Average","owner-occupied",51.464094,0.137661,70,52,5,"bexleyheath","Thames Water",49900,"Bexley","rail",0,1,0,0.2075476,570000,409599.409349855,-0.281404545000255,0,-0.281404545000255,0
"1875",6586,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR8","D",67,3,3.2,1.9,247,150,"Average","owner-occupied",51.344731,-0.106948,87,63,6,"purley oaks","SES Water",62300,"Croydon","rail",0,1,0,0.5257044,353000,253531.613784751,-0.281780130921386,0,-0.281780130921386,0
"1876",6693,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SM4","D",44,2,2.6,1.8,312,213,"Average","owner-occupied",51.399335,-0.198209,133,22,4,"morden south","SES Water",49800,"Merton","rail",0,1,0,0.2125188,272000,194884.140099486,-0.283514190810713,0,-0.283514190810713,0
"1877",10139,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E16","D",55,4,3,2.5,308,254,"Average","rental (private)",51.519298,0.019642,112,2,3,"canning town","Thames Water",40700,"Newham","tube",1,0,1,0.8103056,348000,248820.784931327,-0.284997744450209,0,-0.284997744450209,0
"1878",13570,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W1H","D",101,4,5,2.3,255,117,"Very Poor","rental (private)",51.518809,-0.161659,19,34,1,"marble arch","Thames Water",60700,"Westminster","tube",1,0,0,0.3113214,2263000,1616683.23736003,-0.285601751056108,0,-0.285601751056108,0
"1879",15077,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"EN3","E",103,6,5.9,3.3,324,182,"Good","owner-occupied",51.668926,-0.04577,80,25,6,"turkey street","Thames Water",39700,"Enfield","light_rail",0,0,1,0.4063956,545000,388823.018469627,-0.286563268863069,0,-0.286563268863069,0
"1880",1680,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"UB6","E",49,3,3.6,1.5,411,173,"Good","owner-occupied",51.531596,-0.363203,38,36,4,"greenford","Affinity Water",44800,"Ealing","tube",1,1,0,1.5311296,462000,328187.373623378,-0.289637719429918,0,-0.289637719429918,0
"1881",11761,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW8","D",136,3,7.4,2.8,320,116,"Average","owner-occupied",51.488439,-0.294862,92,11,3,"kew bridge","Thames Water",50200,"Hounslow","rail",0,1,0,0.4871776,1087000,771073.885199131,-0.2906404000008,0,-0.2906404000008,0
"1882",7935,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW6","D",59,3,3,1.5,294,141,"Poor","rental (private)",51.54515,-0.193696,44,51,2,"west hampstead","Thames Water",51400,"Brent","tube",1,0,1,0.307593,621000,440248.583882861,-0.291065082314233,0,-0.291065082314233,0
"1883",4216,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA15","D",58,3,2.6,1.4,228,130,"Average","owner-occupied",51.452133,0.105898,114,42,4,"welling","Thames Water",51000,"Bexley","rail",0,1,0,1.4689896,3e+05,212581.343506196,-0.291395521646013,0,-0.291395521646013,0
"1884",15306,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR1","B",69.27,3,1.7,1.6,149,139,"Good","owner-occupied",51.411171,0.006936,179,68,4,"shortlands","Thames Water",56100,"Bromley","rail",0,1,0,0.534404,436000,308404.158192311,-0.292651013320388,0,-0.292651013320388,0
"1885",530,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW16","C",84,4,3.1,3,225,216,"Average","owner-occupied",51.425695,-0.125051,54,52,3,"streatham","Thames Water",54800,"Croydon","rail",0,1,0,0.4809636,593000,419380.602874122,-0.292781445406202,0,-0.292781445406202,0
"1886",5557,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW2","E",90.13,5,6,5.2,398,345,"Very Poor","owner-occupied",51.442271,-0.133092,32,40,3,"streatham hill","Thames Water",54400,"Lambeth","rail",0,1,0,0.3411486,811000,572669.670646537,-0.293872169363086,0,-0.293872169363086,0
"1887",4005,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR6","E",104,5,6.2,2.6,336,140,"Average","owner-occupied",51.379303,0.086588,129,91,6,"orpington","Thames Water",59500,"Bromley","rail",0,1,0,0.5598814,713000,503174.670502443,-0.294285174610879,0,-0.294285174610879,0
"1888",7368,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W1T","B",90.75,3,1.6,1.6,110,104,"Good","owner-occupied",51.518191,-0.135668,17,38,1,"tottenham court road","Thames Water",54000,"Camden","tube",2,0,0,0.2417246,1323000,933110.92069633,-0.294700740214414,0,-0.294700740214414,0
"1889",13185,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW11","C",72.226,3,1.9,1.5,163,131,"Average","rental (social)",51.431475,-0.325626,38,11,6,"teddington","Thames Water",71700,"Richmond upon Thames","rail",0,1,0,0.7413302,633000,446407.804441815,-0.294774400565853,0,-0.294774400565853,0
"1890",12186,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR6","D",80,4,4.4,1.2,261,66,"Good","owner-occupied",51.377918,0.104171,64,65,6,"orpington","Thames Water",50900,"Bromley","rail",0,1,0,1.1489686,510000,359555.000830789,-0.294990194449434,0,-0.294990194449434,0
"1891",13276,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM14","G",78,3,7.4,2.6,527,183,"Average","owner-occupied",51.564168,0.264747,24,20,6,"upminster","Essex & Suffolk Water",62000,"Havering","tube",1,0,1,1.0551372,678000,477919.22473416,-0.295104388297699,0,-0.295104388297699,0
"1892",3243,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR3","C",101.73,7,4.6,4.6,222,222,"Poor","owner-occupied",51.40576,-0.039972,50,30,4,"clock house","Thames Water",59500,"Bromley","rail",0,1,0,0.3877536,762000,536239.534795722,-0.296273576383567,0,-0.296273576383567,0
"1893",6877,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"CR8","E",345,10,18,6.6,299,107,"Average","owner-occupied",51.345404,-0.132077,28,103,6,"purley","SES Water",67500,"Croydon","rail",0,1,0,1.0396022,1584000,1113804.26956738,-0.296840738909483,0,-0.296840738909483,0
"1894",1403,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM6","C",80,5,2.7,0.9,192,58,"Good","owner-occupied",51.574595,0.134875,69,24,5,"chadwell heath","Essex & Suffolk Water",47800,"Redbridge","rail",0,1,0,0.6214,473000,331990.577874711,-0.29811717151224,0,-0.29811717151224,0
"1895",11355,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA14","E",77.53,4,5.4,4.8,418,365,"Poor","owner-occupied",51.421813,0.109164,114,46,5,"sidcup","Thames Water",50500,"Bexley","rail",0,1,0,1.224158,494000,346536.351178041,-0.298509410570768,0,-0.298509410570768,0
"1896",11022,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"N6","F",168.29,8,16,12,422,312,"Poor","owner-occupied",51.572963,-0.150355,54,130,3,"highgate","Thames Water",63600,"Camden","tube",1,0,0,0.4617002,2324000,1628869.73346928,-0.299109409006333,0,-0.299109409006333,0
"1897",4368,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM3","D",110,6,5.4,2.9,275,147,"Average","owner-occupied",51.58921,0.231574,52,39,6,"harold wood","Essex & Suffolk Water",49400,"Havering","rail",0,1,0,0.5114122,661000,463054.392715467,-0.299463853683106,0,-0.299463853683106,0
"1898",5184,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW10","C",72,4,2,1.7,159,135,"Good","owner-occupied",51.534385,-0.231379,142,51,2,"kensal green","Thames Water",52500,"Brent","tube",2,0,1,0.5070624,786000,550557.195987031,-0.29954555217935,0,-0.29954555217935,0
"1899",2890,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR2","E",101,5,6.4,2.2,303,93,"Average","owner-occupied",51.344422,-0.097329,130,84,6,"purley oaks","SES Water",58600,"Croydon","rail",0,1,0,0.347984,609000,426543.991509953,-0.299599357126513,0,-0.299599357126513,0
"1900",745,NA,NA,"S","N","F",NA,NA,NA,"CHEAM",NA,NA,"SM1","E",163,7,10,4.1,327,128,"Poor","owner-occupied",51.359831,-0.207688,107,58,5,"cheam","SES Water",59000,"Sutton","rail",0,1,0,0.5331612,992000,694024.531677531,-0.300378496292811,0,-0.300378496292811,0
"1901",14438,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE24","D",128.8,5,8.2,8,233,225,"Average","owner-occupied",51.446914,-0.108582,75,42,3,"tulse hill","Thames Water",55900,"Lambeth","rail",0,1,0,0.6474988,1253000,874580.02892169,-0.302011150102402,0,-0.302011150102402,0
"1902",6878,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR0","D",80.7,3,4.3,3.6,321,264,"Average","rental (private)",51.391267,-0.094693,79,52,4,"selhurst","Thames Water",45400,"Croydon","rail",0,1,0,0.428766,406000,282802.981597197,-0.303440932026609,0,-0.303440932026609,0
"1903",3348,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"SM6","D",164,7,6.4,3.6,210,118,"Very Good","owner-occupied",51.346593,-0.144076,113,99,5,"wallington","SES Water",59500,"Sutton","rail",0,1,0,1.2173226,1065000,741676.91727885,-0.303589749033944,0,-0.303589749033944,0
"1904",10677,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW10","D",57,3,3.1,1.3,284,118,"Good","rental (private)",51.532311,-0.22265,158,44,2,"kensal green","Thames Water",53700,"Brent","tube",2,0,1,0.1746134,647000,450567.901958967,-0.303604479197887,0,-0.303604479197887,0
"1905",10700,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW10","D",66,4,3.4,1.2,292,104,"Average","owner-occupied",51.461373,-0.294302,79,23,4,"richmond","Thames Water",60900,"Richmond upon Thames","tube",1,1,1,0.5306756,854000,593845.476828954,-0.304630589193263,0,-0.304630589193263,0
"1906",14017,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB5","D",55,4,2.6,0.5,249,42,"Average","owner-occupied",51.538609,-0.371559,90,34,5,"northolt","Affinity Water",44800,"Ealing","tube",1,0,0,0.8861164,471000,326026.153764754,-0.307800098164004,0,-0.307800098164004,0
